# Cat: 猫咪_004
# Action: 跳跃
# FPS: 60
# Frames: 240
# Generated: 2026-06-07T02:05:36.431Z
frame,root_x,root_y,root_z,root_rot_x,root_rot_y,root_rot_z,root_rot_w,spine1_x,spine1_y,spine1_z,spine1_rot_x,spine1_rot_y,spine1_rot_z,spine1_rot_w,spine2_x,spine2_y,spine2_z,spine2_rot_x,spine2_rot_y,spine2_rot_z,spine2_rot_w,spine3_x,spine3_y,spine3_z,spine3_rot_x,spine3_rot_y,spine3_rot_z,spine3_rot_w,neck_x,neck_y,neck_z,neck_rot_x,neck_rot_y,neck_rot_z,neck_rot_w,head_x,head_y,head_z,head_rot_x,head_rot_y,head_rot_z,head_rot_w,jaw_x,jaw_y,jaw_z,jaw_rot_x,jaw_rot_y,jaw_rot_z,jaw_rot_w,ear_left_x,ear_left_y,ear_left_z,ear_left_rot_x,ear_left_rot_y,ear_left_rot_z,ear_left_rot_w,ear_right_x,ear_right_y,ear_right_z,ear_right_rot_x,ear_right_rot_y,ear_right_rot_z,ear_right_rot_w,shoulder_left_x,shoulder_left_y,shoulder_left_z,shoulder_left_rot_x,shoulder_left_rot_y,shoulder_left_rot_z,shoulder_left_rot_w,elbow_left_x,elbow_left_y,elbow_left_z,elbow_left_rot_x,elbow_left_rot_y,elbow_left_rot_z,elbow_left_rot_w,wrist_left_x,wrist_left_y,wrist_left_z,wrist_left_rot_x,wrist_left_rot_y,wrist_left_rot_z,wrist_left_rot_w,paw_left_x,paw_left_y,paw_left_z,paw_left_rot_x,paw_left_rot_y,paw_left_rot_z,paw_left_rot_w,shoulder_right_x,shoulder_right_y,shoulder_right_z,shoulder_right_rot_x,shoulder_right_rot_y,shoulder_right_rot_z,shoulder_right_rot_w,elbow_right_x,elbow_right_y,elbow_right_z,elbow_right_rot_x,elbow_right_rot_y,elbow_right_rot_z,elbow_right_rot_w,wrist_right_x,wrist_right_y,wrist_right_z,wrist_right_rot_x,wrist_right_rot_y,wrist_right_rot_z,wrist_right_rot_w,paw_right_x,paw_right_y,paw_right_z,paw_right_rot_x,paw_right_rot_y,paw_right_rot_z,paw_right_rot_w,hip_left_x,hip_left_y,hip_left_z,hip_left_rot_x,hip_left_rot_y,hip_left_rot_z,hip_left_rot_w,knee_left_x,knee_left_y,knee_left_z,knee_left_rot_x,knee_left_rot_y,knee_left_rot_z,knee_left_rot_w,ankle_left_x,ankle_left_y,ankle_left_z,ankle_left_rot_x,ankle_left_rot_y,ankle_left_rot_z,ankle_left_rot_w,foot_left_x,foot_left_y,foot_left_z,foot_left_rot_x,foot_left_rot_y,foot_left_rot_z,foot_left_rot_w,hip_right_x,hip_right_y,hip_right_z,hip_right_rot_x,hip_right_rot_y,hip_right_rot_z,hip_right_rot_w,knee_right_x,knee_right_y,knee_right_z,knee_right_rot_x,knee_right_rot_y,knee_right_rot_z,knee_right_rot_w,ankle_right_x,ankle_right_y,ankle_right_z,ankle_right_rot_x,ankle_right_rot_y,ankle_right_rot_z,ankle_right_rot_w,foot_right_x,foot_right_y,foot_right_z,foot_right_rot_x,foot_right_rot_y,foot_right_rot_z,foot_right_rot_w,tail1_x,tail1_y,tail1_z,tail1_rot_x,tail1_rot_y,tail1_rot_z,tail1_rot_w,tail2_x,tail2_y,tail2_z,tail2_rot_x,tail2_rot_y,tail2_rot_z,tail2_rot_w,tail3_x,tail3_y,tail3_z,tail3_rot_x,tail3_rot_y,tail3_rot_z,tail3_rot_w,tail4_x,tail4_y,tail4_z,tail4_rot_x,tail4_rot_y,tail4_rot_z,tail4_rot_w,tail5_x,tail5_y,tail5_z,tail5_rot_x,tail5_rot_y,tail5_rot_z,tail5_rot_w
0,0.000000,1.015000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.215000,-0.200000,0.000000,0.000000,0.000000,1.000000,0.000000,1.315000,-0.500000,0.000000,0.000000,0.000000,1.000000,0.000000,1.365000,-0.800000,0.000000,0.000000,0.000000,1.000000,0.000000,1.415000,-1.100000,0.000000,0.000000,0.000000,1.000000,0.000000,1.465000,-1.400000,0.000000,0.000000,0.000000,1.000000,0.000000,1.350000,-1.550000,0.000000,0.000000,0.000000,1.000000,0.150000,1.650000,-1.350000,0.000000,0.000000,0.000000,1.000000,-0.150000,1.650000,-1.350000,0.000000,0.000000,0.000000,1.000000,0.350000,1.300000,-0.700000,0.000000,0.000000,0.000000,1.000000,0.400000,0.800000,-0.650000,0.000000,0.000000,0.000000,1.000000,0.400000,0.300000,-0.600000,0.000000,0.000000,0.000000,1.000000,0.400000,0.065000,-0.580000,0.000000,0.000000,0.000000,1.000000,-0.350000,1.300000,-0.700000,0.000000,0.000000,0.000000,1.000000,-0.400000,0.800000,-0.650000,0.000000,0.000000,0.000000,1.000000,-0.400000,0.300000,-0.600000,0.000000,0.000000,0.000000,1.000000,-0.400000,0.065000,-0.580000,0.000000,0.000000,0.000000,1.000000,0.350000,1.100000,0.300000,0.000000,0.000000,0.000000,1.000000,0.350000,0.600000,0.400000,0.000000,0.000000,0.000000,1.000000,0.300000,0.200000,0.200000,0.000000,0.000000,0.000000,1.000000,0.300000,0.065000,0.080000,0.000000,0.000000,0.000000,1.000000,-0.350000,1.100000,0.300000,0.000000,0.000000,0.000000,1.000000,-0.350000,0.600000,0.400000,0.000000,0.000000,0.000000,1.000000,-0.300000,0.200000,0.200000,0.000000,0.000000,0.000000,1.000000,-0.300000,0.065000,0.080000,0.000000,0.000000,0.000000,1.000000,0.000000,1.101500,0.500000,0.000000,0.000000,0.000000,1.000000,0.000000,1.001500,0.900000,0.000000,0.000000,0.000000,1.000000,0.000000,0.901500,1.250000,0.000000,0.000000,0.000000,1.000000,0.000000,0.801500,1.500000,0.000000,0.000000,0.000000,1.000000,0.000000,0.751500,1.700000,0.000000,0.000000,0.000000,1.000000
1,0.000000,1.028088,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.228088,-0.200000,0.000000,0.000000,0.000000,1.000000,0.000000,1.328088,-0.500000,0.000000,0.000000,0.000000,1.000000,0.000000,1.378088,-0.800000,0.000000,0.000000,0.000000,1.000000,0.000000,1.428088,-1.100000,0.000000,0.000000,0.000000,1.000000,0.000000,1.478088,-1.400000,0.000000,0.000000,0.000000,1.000000,0.000000,1.350000,-1.550000,0.000000,0.000000,0.000000,1.000000,0.150000,1.650000,-1.350000,0.000000,0.000000,0.000000,1.000000,-0.150000,1.650000,-1.350000,0.000000,0.000000,0.000000,1.000000,0.350000,1.300000,-0.700000,0.000000,0.000000,0.000000,1.000000,0.400000,0.800000,-0.650000,0.000000,0.000000,0.000000,1.000000,0.400000,0.300000,-0.600000,0.000000,0.000000,0.000000,1.000000,0.400000,0.075471,-0.580000,0.000000,0.000000,0.000000,1.000000,-0.350000,1.300000,-0.700000,0.000000,0.000000,0.000000,1.000000,-0.400000,0.800000,-0.650000,0.000000,0.000000,0.000000,1.000000,-0.400000,0.300000,-0.600000,0.000000,0.000000,0.000000,1.000000,-0.400000,0.075471,-0.580000,0.000000,0.000000,0.000000,1.000000,0.350000,1.100000,0.300000,0.000000,0.000000,0.000000,1.000000,0.350000,0.600000,0.400000,0.000000,0.000000,0.000000,1.000000,0.300000,0.200000,0.200000,0.000000,0.000000,0.000000,1.000000,0.300000,0.075471,0.080000,0.000000,0.000000,0.000000,1.000000,-0.350000,1.100000,0.300000,0.000000,0.000000,0.000000,1.000000,-0.350000,0.600000,0.400000,0.000000,0.000000,0.000000,1.000000,-0.300000,0.200000,0.200000,0.000000,0.000000,0.000000,1.000000,-0.300000,0.075471,0.080000,0.000000,0.000000,0.000000,1.000000,0.000000,1.111943,0.500000,0.000000,0.000000,0.000000,1.000000,0.000000,1.011943,0.900000,0.000000,0.000000,0.000000,1.000000,0.000000,0.911943,1.250000,0.000000,0.000000,0.000000,1.000000,0.000000,0.811943,1.500000,0.000000,0.000000,0.000000,1.000000,0.000000,0.761943,1.700000,0.000000,0.000000,0.000000,1.000000
2,0.000000,1.041168,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.241168,-0.200000,0.000000,0.000000,0.000000,1.000000,0.000000,1.341168,-0.500000,0.000000,0.000000,0.000000,1.000000,0.000000,1.391168,-0.800000,0.000000,0.000000,0.000000,1.000000,0.000000,1.441168,-1.100000,0.000000,0.000000,0.000000,1.000000,0.000000,1.491168,-1.400000,0.000000,0.000000,0.000000,1.000000,0.000000,1.350000,-1.550000,0.000000,0.000000,0.000000,1.000000,0.150000,1.650000,-1.350000,0.000000,0.000000,0.000000,1.000000,-0.150000,1.650000,-1.350000,0.000000,0.000000,0.000000,1.000000,0.350000,1.300000,-0.700000,0.000000,0.000000,0.000000,1.000000,0.400000,0.800000,-0.650000,0.000000,0.000000,0.000000,1.000000,0.400000,0.300000,-0.600000,0.000000,0.000000,0.000000,1.000000,0.400000,0.085934,-0.580000,0.000000,0.000000,0.000000,1.000000,-0.350000,1.300000,-0.700000,0.000000,0.000000,0.000000,1.000000,-0.400000,0.800000,-0.650000,0.000000,0.000000,0.000000,1.000000,-0.400000,0.300000,-0.600000,0.000000,0.000000,0.000000,1.000000,-0.400000,0.085934,-0.580000,0.000000,0.000000,0.000000,1.000000,0.350000,1.100000,0.300000,0.000000,0.000000,0.000000,1.000000,0.350000,0.600000,0.400000,0.000000,0.000000,0.000000,1.000000,0.300000,0.200000,0.200000,0.000000,0.000000,0.000000,1.000000,0.300000,0.085934,0.080000,0.000000,0.000000,0.000000,1.000000,-0.350000,1.100000,0.300000,0.000000,0.000000,0.000000,1.000000,-0.350000,0.600000,0.400000,0.000000,0.000000,0.000000,1.000000,-0.300000,0.200000,0.200000,0.000000,0.000000,0.000000,1.000000,-0.300000,0.085934,0.080000,0.000000,0.000000,0.000000,1.000000,0.000000,1.122256,0.500000,0.000000,0.000000,0.000000,1.000000,0.000000,1.022256,0.900000,0.000000,0.000000,0.000000,1.000000,0.000000,0.922256,1.250000,0.000000,0.000000,0.000000,1.000000,0.000000,0.822256,1.500000,0.000000,0.000000,0.000000,1.000000,0.000000,0.772256,1.700000,0.000000,0.000000,0.000000,1.000000
3,0.000000,1.054230,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.254230,-0.200000,0.000000,0.000000,0.000000,1.000000,0.000000,1.354230,-0.500000,0.000000,0.000000,0.000000,1.000000,0.000000,1.404230,-0.800000,0.000000,0.000000,0.000000,1.000000,0.000000,1.454230,-1.100000,0.000000,0.000000,0.000000,1.000000,0.000000,1.504230,-1.400000,0.000000,0.000000,0.000000,1.000000,0.000000,1.350000,-1.550000,0.000000,0.000000,0.000000,1.000000,0.150000,1.650000,-1.350000,0.000000,0.000000,0.000000,1.000000,-0.150000,1.650000,-1.350000,0.000000,0.000000,0.000000,1.000000,0.350000,1.300000,-0.700000,0.000000,0.000000,0.000000,1.000000,0.400000,0.800000,-0.650000,0.000000,0.000000,0.000000,1.000000,0.400000,0.300000,-0.600000,0.000000,0.000000,0.000000,1.000000,0.400000,0.096384,-0.580000,0.000000,0.000000,0.000000,1.000000,-0.350000,1.300000,-0.700000,0.000000,0.000000,0.000000,1.000000,-0.400000,0.800000,-0.650000,0.000000,0.000000,0.000000,1.000000,-0.400000,0.300000,-0.600000,0.000000,0.000000,0.000000,1.000000,-0.400000,0.096384,-0.580000,0.000000,0.000000,0.000000,1.000000,0.350000,1.100000,0.300000,0.000000,0.000000,0.000000,1.000000,0.350000,0.600000,0.400000,0.000000,0.000000,0.000000,1.000000,0.300000,0.200000,0.200000,0.000000,0.000000,0.000000,1.000000,0.300000,0.096384,0.080000,0.000000,0.000000,0.000000,1.000000,-0.350000,1.100000,0.300000,0.000000,0.000000,0.000000,1.000000,-0.350000,0.600000,0.400000,0.000000,0.000000,0.000000,1.000000,-0.300000,0.200000,0.200000,0.000000,0.000000,0.000000,1.000000,-0.300000,0.096384,0.080000,0.000000,0.000000,0.000000,1.000000,0.000000,1.132325,0.500000,0.000000,0.000000,0.000000,1.000000,0.000000,1.032325,0.900000,0.000000,0.000000,0.000000,1.000000,0.000000,0.932325,1.250000,0.000000,0.000000,0.000000,1.000000,0.000000,0.832325,1.500000,0.000000,0.000000,0.000000,1.000000,0.000000,0.782325,1.700000,0.000000,0.000000,0.000000,1.000000
4,0.000000,1.067264,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.267264,-0.200000,0.000000,0.000000,0.000000,1.000000,0.000000,1.367264,-0.500000,0.000000,0.000000,0.000000,1.000000,0.000000,1.417264,-0.800000,0.000000,0.000000,0.000000,1.000000,0.000000,1.467264,-1.100000,0.000000,0.000000,0.000000,1.000000,0.000000,1.517264,-1.400000,0.000000,0.000000,0.000000,1.000000,0.000000,1.350000,-1.550000,0.000000,0.000000,0.000000,1.000000,0.150000,1.650000,-1.350000,0.000000,0.000000,0.000000,1.000000,-0.150000,1.650000,-1.350000,0.000000,0.000000,0.000000,1.000000,0.350000,1.300000,-0.700000,0.000000,0.000000,0.000000,1.000000,0.400000,0.800000,-0.650000,0.000000,0.000000,0.000000,1.000000,0.400000,0.300000,-0.600000,0.000000,0.000000,0.000000,1.000000,0.400000,0.106811,-0.580000,0.000000,0.000000,0.000000,1.000000,-0.350000,1.300000,-0.700000,0.000000,0.000000,0.000000,1.000000,-0.400000,0.800000,-0.650000,0.000000,0.000000,0.000000,1.000000,-0.400000,0.300000,-0.600000,0.000000,0.000000,0.000000,1.000000,-0.400000,0.106811,-0.580000,0.000000,0.000000,0.000000,1.000000,0.350000,1.100000,0.300000,0.000000,0.000000,0.000000,1.000000,0.350000,0.600000,0.400000,0.000000,0.000000,0.000000,1.000000,0.300000,0.200000,0.200000,0.000000,0.000000,0.000000,1.000000,0.300000,0.106811,0.080000,0.000000,0.000000,0.000000,1.000000,-0.350000,1.100000,0.300000,0.000000,0.000000,0.000000,1.000000,-0.350000,0.600000,0.400000,0.000000,0.000000,0.000000,1.000000,-0.300000,0.200000,0.200000,0.000000,0.000000,0.000000,1.000000,-0.300000,0.106811,0.080000,0.000000,0.000000,0.000000,1.000000,0.000000,1.142039,0.500000,0.000000,0.000000,0.000000,1.000000,0.000000,1.042039,0.900000,0.000000,0.000000,0.000000,1.000000,0.000000,0.942039,1.250000,0.000000,0.000000,0.000000,1.000000,0.000000,0.842039,1.500000,0.000000,0.000000,0.000000,1.000000,0.000000,0.792039,1.700000,0.000000,0.000000,0.000000,1.000000
5,0.000000,1.080263,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.280263,-0.200000,0.000000,0.000000,0.000000,1.000000,0.000000,1.380263,-0.500000,0.000000,0.000000,0.000000,1.000000,0.000000,1.430263,-0.800000,0.000000,0.000000,0.000000,1.000000,0.000000,1.480263,-1.100000,0.000000,0.000000,0.000000,1.000000,0.000000,1.530263,-1.400000,0.000000,0.000000,0.000000,1.000000,0.000000,1.350000,-1.550000,0.000000,0.000000,0.000000,1.000000,0.150000,1.650000,-1.350000,0.000000,0.000000,0.000000,1.000000,-0.150000,1.650000,-1.350000,0.000000,0.000000,0.000000,1.000000,0.350000,1.300000,-0.700000,0.000000,0.000000,0.000000,1.000000,0.400000,0.800000,-0.650000,0.000000,0.000000,0.000000,1.000000,0.400000,0.300000,-0.600000,0.000000,0.000000,0.000000,1.000000,0.400000,0.117210,-0.580000,0.000000,0.000000,0.000000,1.000000,-0.350000,1.300000,-0.700000,0.000000,0.000000,0.000000,1.000000,-0.400000,0.800000,-0.650000,0.000000,0.000000,0.000000,1.000000,-0.400000,0.300000,-0.600000,0.000000,0.000000,0.000000,1.000000,-0.400000,0.117210,-0.580000,0.000000,0.000000,0.000000,1.000000,0.350000,1.100000,0.300000,0.000000,0.000000,0.000000,1.000000,0.350000,0.600000,0.400000,0.000000,0.000000,0.000000,1.000000,0.300000,0.200000,0.200000,0.000000,0.000000,0.000000,1.000000,0.300000,0.117210,0.080000,0.000000,0.000000,0.000000,1.000000,-0.350000,1.100000,0.300000,0.000000,0.000000,0.000000,1.000000,-0.350000,0.600000,0.400000,0.000000,0.000000,0.000000,1.000000,-0.300000,0.200000,0.200000,0.000000,0.000000,0.000000,1.000000,-0.300000,0.117210,0.080000,0.000000,0.000000,0.000000,1.000000,0.000000,1.151293,0.500000,0.000000,0.000000,0.000000,1.000000,0.000000,1.051293,0.900000,0.000000,0.000000,0.000000,1.000000,0.000000,0.951293,1.250000,0.000000,0.000000,0.000000,1.000000,0.000000,0.851293,1.500000,0.000000,0.000000,0.000000,1.000000,0.000000,0.801293,1.700000,0.000000,0.000000,0.000000,1.000000
6,0.000000,1.093217,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.293217,-0.200000,0.000000,0.000000,0.000000,1.000000,0.000000,1.393217,-0.500000,0.000000,0.000000,0.000000,1.000000,0.000000,1.443217,-0.800000,0.000000,0.000000,0.000000,1.000000,0.000000,1.493217,-1.100000,0.000000,0.000000,0.000000,1.000000,0.000000,1.543217,-1.400000,0.000000,0.000000,0.000000,1.000000,0.000000,1.350000,-1.550000,0.000000,0.000000,0.000000,1.000000,0.150000,1.650000,-1.350000,0.000000,0.000000,0.000000,1.000000,-0.150000,1.650000,-1.350000,0.000000,0.000000,0.000000,1.000000,0.350000,1.300000,-0.700000,0.000000,0.000000,0.000000,1.000000,0.400000,0.800000,-0.650000,0.000000,0.000000,0.000000,1.000000,0.400000,0.300000,-0.600000,0.000000,0.000000,0.000000,1.000000,0.400000,0.127574,-0.580000,0.000000,0.000000,0.000000,1.000000,-0.350000,1.300000,-0.700000,0.000000,0.000000,0.000000,1.000000,-0.400000,0.800000,-0.650000,0.000000,0.000000,0.000000,1.000000,-0.400000,0.300000,-0.600000,0.000000,0.000000,0.000000,1.000000,-0.400000,0.127574,-0.580000,0.000000,0.000000,0.000000,1.000000,0.350000,1.100000,0.300000,0.000000,0.000000,0.000000,1.000000,0.350000,0.600000,0.400000,0.000000,0.000000,0.000000,1.000000,0.300000,0.200000,0.200000,0.000000,0.000000,0.000000,1.000000,0.300000,0.127574,0.080000,0.000000,0.000000,0.000000,1.000000,-0.350000,1.100000,0.300000,0.000000,0.000000,0.000000,1.000000,-0.350000,0.600000,0.400000,0.000000,0.000000,0.000000,1.000000,-0.300000,0.200000,0.200000,0.000000,0.000000,0.000000,1.000000,-0.300000,0.127574,0.080000,0.000000,0.000000,0.000000,1.000000,0.000000,1.159985,0.500000,0.000000,0.000000,0.000000,1.000000,0.000000,1.059985,0.900000,0.000000,0.000000,0.000000,1.000000,0.000000,0.959985,1.250000,0.000000,0.000000,0.000000,1.000000,0.000000,0.859985,1.500000,0.000000,0.000000,0.000000,1.000000,0.000000,0.809985,1.700000,0.000000,0.000000,0.000000,1.000000
7,0.000000,1.106118,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.306118,-0.200000,0.000000,0.000000,0.000000,1.000000,0.000000,1.406118,-0.500000,0.000000,0.000000,0.000000,1.000000,0.000000,1.456118,-0.800000,0.000000,0.000000,0.000000,1.000000,0.000000,1.506118,-1.100000,0.000000,0.000000,0.000000,1.000000,0.000000,1.556118,-1.400000,0.000000,0.000000,0.000000,1.000000,0.000000,1.350000,-1.550000,0.000000,0.000000,0.000000,1.000000,0.150000,1.650000,-1.350000,0.000000,0.000000,0.000000,1.000000,-0.150000,1.650000,-1.350000,0.000000,0.000000,0.000000,1.000000,0.350000,1.300000,-0.700000,0.000000,0.000000,0.000000,1.000000,0.400000,0.800000,-0.650000,0.000000,0.000000,0.000000,1.000000,0.400000,0.300000,-0.600000,0.000000,0.000000,0.000000,1.000000,0.400000,0.137894,-0.580000,0.000000,0.000000,0.000000,1.000000,-0.350000,1.300000,-0.700000,0.000000,0.000000,0.000000,1.000000,-0.400000,0.800000,-0.650000,0.000000,0.000000,0.000000,1.000000,-0.400000,0.300000,-0.600000,0.000000,0.000000,0.000000,1.000000,-0.400000,0.137894,-0.580000,0.000000,0.000000,0.000000,1.000000,0.350000,1.100000,0.300000,0.000000,0.000000,0.000000,1.000000,0.350000,0.600000,0.400000,0.000000,0.000000,0.000000,1.000000,0.300000,0.200000,0.200000,0.000000,0.000000,0.000000,1.000000,0.300000,0.137894,0.080000,0.000000,0.000000,0.000000,1.000000,-0.350000,1.100000,0.300000,0.000000,0.000000,0.000000,1.000000,-0.350000,0.600000,0.400000,0.000000,0.000000,0.000000,1.000000,-0.300000,0.200000,0.200000,0.000000,0.000000,0.000000,1.000000,-0.300000,0.137894,0.080000,0.000000,0.000000,0.000000,1.000000,0.000000,1.168020,0.500000,0.000000,0.000000,0.000000,1.000000,0.000000,1.068020,0.900000,0.000000,0.000000,0.000000,1.000000,0.000000,0.968020,1.250000,0.000000,0.000000,0.000000,1.000000,0.000000,0.868020,1.500000,0.000000,0.000000,0.000000,1.000000,0.000000,0.818020,1.700000,0.000000,0.000000,0.000000,1.000000
8,0.000000,1.118956,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.318956,-0.200000,0.000000,0.000000,0.000000,1.000000,0.000000,1.418956,-0.500000,0.000000,0.000000,0.000000,1.000000,0.000000,1.468956,-0.800000,0.000000,0.000000,0.000000,1.000000,0.000000,1.518956,-1.100000,0.000000,0.000000,0.000000,1.000000,0.000000,1.568956,-1.400000,0.000000,0.000000,0.000000,1.000000,0.000000,1.350000,-1.550000,0.000000,0.000000,0.000000,1.000000,0.150000,1.650000,-1.350000,0.000000,0.000000,0.000000,1.000000,-0.150000,1.650000,-1.350000,0.000000,0.000000,0.000000,1.000000,0.350000,1.300000,-0.700000,0.000000,0.000000,0.000000,1.000000,0.400000,0.800000,-0.650000,0.000000,0.000000,0.000000,1.000000,0.400000,0.300000,-0.600000,0.000000,0.000000,0.000000,1.000000,0.400000,0.148165,-0.580000,0.000000,0.000000,0.000000,1.000000,-0.350000,1.300000,-0.700000,0.000000,0.000000,0.000000,1.000000,-0.400000,0.800000,-0.650000,0.000000,0.000000,0.000000,1.000000,-0.400000,0.300000,-0.600000,0.000000,0.000000,0.000000,1.000000,-0.400000,0.148165,-0.580000,0.000000,0.000000,0.000000,1.000000,0.350000,1.100000,0.300000,0.000000,0.000000,0.000000,1.000000,0.350000,0.600000,0.400000,0.000000,0.000000,0.000000,1.000000,0.300000,0.200000,0.200000,0.000000,0.000000,0.000000,1.000000,0.300000,0.148165,0.080000,0.000000,0.000000,0.000000,1.000000,-0.350000,1.100000,0.300000,0.000000,0.000000,0.000000,1.000000,-0.350000,0.600000,0.400000,0.000000,0.000000,0.000000,1.000000,-0.300000,0.200000,0.200000,0.000000,0.000000,0.000000,1.000000,-0.300000,0.148165,0.080000,0.000000,0.000000,0.000000,1.000000,0.000000,1.175310,0.500000,0.000000,0.000000,0.000000,1.000000,0.000000,1.075310,0.900000,0.000000,0.000000,0.000000,1.000000,0.000000,0.975310,1.250000,0.000000,0.000000,0.000000,1.000000,0.000000,0.875310,1.500000,0.000000,0.000000,0.000000,1.000000,0.000000,0.825310,1.700000,0.000000,0.000000,0.000000,1.000000
9,0.000000,1.131723,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.331723,-0.200000,0.000000,0.000000,0.000000,1.000000,0.000000,1.431723,-0.500000,0.000000,0.000000,0.000000,1.000000,0.000000,1.481723,-0.800000,0.000000,0.000000,0.000000,1.000000,0.000000,1.531723,-1.100000,0.000000,0.000000,0.000000,1.000000,0.000000,1.581723,-1.400000,0.000000,0.000000,0.000000,1.000000,0.000000,1.350000,-1.550000,0.000000,0.000000,0.000000,1.000000,0.150000,1.650000,-1.350000,0.000000,0.000000,0.000000,1.000000,-0.150000,1.650000,-1.350000,0.000000,0.000000,0.000000,1.000000,0.350000,1.300000,-0.700000,0.000000,0.000000,0.000000,1.000000,0.400000,0.800000,-0.650000,0.000000,0.000000,0.000000,1.000000,0.400000,0.300000,-0.600000,0.000000,0.000000,0.000000,1.000000,0.400000,0.158378,-0.580000,0.000000,0.000000,0.000000,1.000000,-0.350000,1.300000,-0.700000,0.000000,0.000000,0.000000,1.000000,-0.400000,0.800000,-0.650000,0.000000,0.000000,0.000000,1.000000,-0.400000,0.300000,-0.600000,0.000000,0.000000,0.000000,1.000000,-0.400000,0.158378,-0.580000,0.000000,0.000000,0.000000,1.000000,0.350000,1.100000,0.300000,0.000000,0.000000,0.000000,1.000000,0.350000,0.600000,0.400000,0.000000,0.000000,0.000000,1.000000,0.300000,0.200000,0.200000,0.000000,0.000000,0.000000,1.000000,0.300000,0.158378,0.080000,0.000000,0.000000,0.000000,1.000000,-0.350000,1.100000,0.300000,0.000000,0.000000,0.000000,1.000000,-0.350000,0.600000,0.400000,0.000000,0.000000,0.000000,1.000000,-0.300000,0.200000,0.200000,0.000000,0.000000,0.000000,1.000000,-0.300000,0.158378,0.080000,0.000000,0.000000,0.000000,1.000000,0.000000,1.181774,0.500000,0.000000,0.000000,0.000000,1.000000,0.000000,1.081774,0.900000,0.000000,0.000000,0.000000,1.000000,0.000000,0.981774,1.250000,0.000000,0.000000,0.000000,1.000000,0.000000,0.881774,1.500000,0.000000,0.000000,0.000000,1.000000,0.000000,0.831774,1.700000,0.000000,0.000000,0.000000,1.000000
