# Cat: 猫咪_002
# Action: 跳跃
# FPS: 60
# Frames: 240
# Generated: 2026-06-07T02:05:35.872Z
frame,root_x,root_y,root_z,root_rot_x,root_rot_y,root_rot_z,root_rot_w,spine1_x,spine1_y,spine1_z,spine1_rot_x,spine1_rot_y,spine1_rot_z,spine1_rot_w,spine2_x,spine2_y,spine2_z,spine2_rot_x,spine2_rot_y,spine2_rot_z,spine2_rot_w,spine3_x,spine3_y,spine3_z,spine3_rot_x,spine3_rot_y,spine3_rot_z,spine3_rot_w,neck_x,neck_y,neck_z,neck_rot_x,neck_rot_y,neck_rot_z,neck_rot_w,head_x,head_y,head_z,head_rot_x,head_rot_y,head_rot_z,head_rot_w,jaw_x,jaw_y,jaw_z,jaw_rot_x,jaw_rot_y,jaw_rot_z,jaw_rot_w,ear_left_x,ear_left_y,ear_left_z,ear_left_rot_x,ear_left_rot_y,ear_left_rot_z,ear_left_rot_w,ear_right_x,ear_right_y,ear_right_z,ear_right_rot_x,ear_right_rot_y,ear_right_rot_z,ear_right_rot_w,shoulder_left_x,shoulder_left_y,shoulder_left_z,shoulder_left_rot_x,shoulder_left_rot_y,shoulder_left_rot_z,shoulder_left_rot_w,elbow_left_x,elbow_left_y,elbow_left_z,elbow_left_rot_x,elbow_left_rot_y,elbow_left_rot_z,elbow_left_rot_w,wrist_left_x,wrist_left_y,wrist_left_z,wrist_left_rot_x,wrist_left_rot_y,wrist_left_rot_z,wrist_left_rot_w,paw_left_x,paw_left_y,paw_left_z,paw_left_rot_x,paw_left_rot_y,paw_left_rot_z,paw_left_rot_w,shoulder_right_x,shoulder_right_y,shoulder_right_z,shoulder_right_rot_x,shoulder_right_rot_y,shoulder_right_rot_z,shoulder_right_rot_w,elbow_right_x,elbow_right_y,elbow_right_z,elbow_right_rot_x,elbow_right_rot_y,elbow_right_rot_z,elbow_right_rot_w,wrist_right_x,wrist_right_y,wrist_right_z,wrist_right_rot_x,wrist_right_rot_y,wrist_right_rot_z,wrist_right_rot_w,paw_right_x,paw_right_y,paw_right_z,paw_right_rot_x,paw_right_rot_y,paw_right_rot_z,paw_right_rot_w,hip_left_x,hip_left_y,hip_left_z,hip_left_rot_x,hip_left_rot_y,hip_left_rot_z,hip_left_rot_w,knee_left_x,knee_left_y,knee_left_z,knee_left_rot_x,knee_left_rot_y,knee_left_rot_z,knee_left_rot_w,ankle_left_x,ankle_left_y,ankle_left_z,ankle_left_rot_x,ankle_left_rot_y,ankle_left_rot_z,ankle_left_rot_w,foot_left_x,foot_left_y,foot_left_z,foot_left_rot_x,foot_left_rot_y,foot_left_rot_z,foot_left_rot_w,hip_right_x,hip_right_y,hip_right_z,hip_right_rot_x,hip_right_rot_y,hip_right_rot_z,hip_right_rot_w,knee_right_x,knee_right_y,knee_right_z,knee_right_rot_x,knee_right_rot_y,knee_right_rot_z,knee_right_rot_w,ankle_right_x,ankle_right_y,ankle_right_z,ankle_right_rot_x,ankle_right_rot_y,ankle_right_rot_z,ankle_right_rot_w,foot_right_x,foot_right_y,foot_right_z,foot_right_rot_x,foot_right_rot_y,foot_right_rot_z,foot_right_rot_w,tail1_x,tail1_y,tail1_z,tail1_rot_x,tail1_rot_y,tail1_rot_z,tail1_rot_w,tail2_x,tail2_y,tail2_z,tail2_rot_x,tail2_rot_y,tail2_rot_z,tail2_rot_w,tail3_x,tail3_y,tail3_z,tail3_rot_x,tail3_rot_y,tail3_rot_z,tail3_rot_w,tail4_x,tail4_y,tail4_z,tail4_rot_x,tail4_rot_y,tail4_rot_z,tail4_rot_w,tail5_x,tail5_y,tail5_z,tail5_rot_x,tail5_rot_y,tail5_rot_z,tail5_rot_w
0,0.000000,0.985000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.185000,-0.200000,0.000000,0.000000,0.000000,1.000000,0.000000,1.285000,-0.500000,0.000000,0.000000,0.000000,1.000000,0.000000,1.335000,-0.800000,0.000000,0.000000,0.000000,1.000000,0.000000,1.385000,-1.100000,0.000000,0.000000,0.000000,1.000000,0.000000,1.435000,-1.400000,0.000000,0.000000,0.000000,1.000000,0.000000,1.350000,-1.550000,0.000000,0.000000,0.000000,1.000000,0.150000,1.650000,-1.350000,0.000000,0.000000,0.000000,1.000000,-0.150000,1.650000,-1.350000,0.000000,0.000000,0.000000,1.000000,0.350000,1.300000,-0.700000,0.000000,0.000000,0.000000,1.000000,0.400000,0.800000,-0.650000,0.000000,0.000000,0.000000,1.000000,0.400000,0.300000,-0.600000,0.000000,0.000000,0.000000,1.000000,0.400000,0.035000,-0.580000,0.000000,0.000000,0.000000,1.000000,-0.350000,1.300000,-0.700000,0.000000,0.000000,0.000000,1.000000,-0.400000,0.800000,-0.650000,0.000000,0.000000,0.000000,1.000000,-0.400000,0.300000,-0.600000,0.000000,0.000000,0.000000,1.000000,-0.400000,0.035000,-0.580000,0.000000,0.000000,0.000000,1.000000,0.350000,1.100000,0.300000,0.000000,0.000000,0.000000,1.000000,0.350000,0.600000,0.400000,0.000000,0.000000,0.000000,1.000000,0.300000,0.200000,0.200000,0.000000,0.000000,0.000000,1.000000,0.300000,0.035000,0.080000,0.000000,0.000000,0.000000,1.000000,-0.350000,1.100000,0.300000,0.000000,0.000000,0.000000,1.000000,-0.350000,0.600000,0.400000,0.000000,0.000000,0.000000,1.000000,-0.300000,0.200000,0.200000,0.000000,0.000000,0.000000,1.000000,-0.300000,0.035000,0.080000,0.000000,0.000000,0.000000,1.000000,0.000000,1.098500,0.500000,0.000000,0.000000,0.000000,1.000000,0.000000,0.998500,0.900000,0.000000,0.000000,0.000000,1.000000,0.000000,0.898500,1.250000,0.000000,0.000000,0.000000,1.000000,0.000000,0.798500,1.500000,0.000000,0.000000,0.000000,1.000000,0.000000,0.748500,1.700000,0.000000,0.000000,0.000000,1.000000
1,0.000000,0.998088,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.198088,-0.200000,0.000000,0.000000,0.000000,1.000000,0.000000,1.298088,-0.500000,0.000000,0.000000,0.000000,1.000000,0.000000,1.348088,-0.800000,0.000000,0.000000,0.000000,1.000000,0.000000,1.398088,-1.100000,0.000000,0.000000,0.000000,1.000000,0.000000,1.448088,-1.400000,0.000000,0.000000,0.000000,1.000000,0.000000,1.350000,-1.550000,0.000000,0.000000,0.000000,1.000000,0.150000,1.650000,-1.350000,0.000000,0.000000,0.000000,1.000000,-0.150000,1.650000,-1.350000,0.000000,0.000000,0.000000,1.000000,0.350000,1.300000,-0.700000,0.000000,0.000000,0.000000,1.000000,0.400000,0.800000,-0.650000,0.000000,0.000000,0.000000,1.000000,0.400000,0.300000,-0.600000,0.000000,0.000000,0.000000,1.000000,0.400000,0.045471,-0.580000,0.000000,0.000000,0.000000,1.000000,-0.350000,1.300000,-0.700000,0.000000,0.000000,0.000000,1.000000,-0.400000,0.800000,-0.650000,0.000000,0.000000,0.000000,1.000000,-0.400000,0.300000,-0.600000,0.000000,0.000000,0.000000,1.000000,-0.400000,0.045471,-0.580000,0.000000,0.000000,0.000000,1.000000,0.350000,1.100000,0.300000,0.000000,0.000000,0.000000,1.000000,0.350000,0.600000,0.400000,0.000000,0.000000,0.000000,1.000000,0.300000,0.200000,0.200000,0.000000,0.000000,0.000000,1.000000,0.300000,0.045471,0.080000,0.000000,0.000000,0.000000,1.000000,-0.350000,1.100000,0.300000,0.000000,0.000000,0.000000,1.000000,-0.350000,0.600000,0.400000,0.000000,0.000000,0.000000,1.000000,-0.300000,0.200000,0.200000,0.000000,0.000000,0.000000,1.000000,-0.300000,0.045471,0.080000,0.000000,0.000000,0.000000,1.000000,0.000000,1.108960,0.500000,0.000000,0.000000,0.000000,1.000000,0.000000,1.008960,0.900000,0.000000,0.000000,0.000000,1.000000,0.000000,0.908960,1.250000,0.000000,0.000000,0.000000,1.000000,0.000000,0.808960,1.500000,0.000000,0.000000,0.000000,1.000000,0.000000,0.758960,1.700000,0.000000,0.000000,0.000000,1.000000
2,0.000000,1.011168,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.211168,-0.200000,0.000000,0.000000,0.000000,1.000000,0.000000,1.311168,-0.500000,0.000000,0.000000,0.000000,1.000000,0.000000,1.361168,-0.800000,0.000000,0.000000,0.000000,1.000000,0.000000,1.411168,-1.100000,0.000000,0.000000,0.000000,1.000000,0.000000,1.461168,-1.400000,0.000000,0.000000,0.000000,1.000000,0.000000,1.350000,-1.550000,0.000000,0.000000,0.000000,1.000000,0.150000,1.650000,-1.350000,0.000000,0.000000,0.000000,1.000000,-0.150000,1.650000,-1.350000,0.000000,0.000000,0.000000,1.000000,0.350000,1.300000,-0.700000,0.000000,0.000000,0.000000,1.000000,0.400000,0.800000,-0.650000,0.000000,0.000000,0.000000,1.000000,0.400000,0.300000,-0.600000,0.000000,0.000000,0.000000,1.000000,0.400000,0.055934,-0.580000,0.000000,0.000000,0.000000,1.000000,-0.350000,1.300000,-0.700000,0.000000,0.000000,0.000000,1.000000,-0.400000,0.800000,-0.650000,0.000000,0.000000,0.000000,1.000000,-0.400000,0.300000,-0.600000,0.000000,0.000000,0.000000,1.000000,-0.400000,0.055934,-0.580000,0.000000,0.000000,0.000000,1.000000,0.350000,1.100000,0.300000,0.000000,0.000000,0.000000,1.000000,0.350000,0.600000,0.400000,0.000000,0.000000,0.000000,1.000000,0.300000,0.200000,0.200000,0.000000,0.000000,0.000000,1.000000,0.300000,0.055934,0.080000,0.000000,0.000000,0.000000,1.000000,-0.350000,1.100000,0.300000,0.000000,0.000000,0.000000,1.000000,-0.350000,0.600000,0.400000,0.000000,0.000000,0.000000,1.000000,-0.300000,0.200000,0.200000,0.000000,0.000000,0.000000,1.000000,-0.300000,0.055934,0.080000,0.000000,0.000000,0.000000,1.000000,0.000000,1.119322,0.500000,0.000000,0.000000,0.000000,1.000000,0.000000,1.019322,0.900000,0.000000,0.000000,0.000000,1.000000,0.000000,0.919322,1.250000,0.000000,0.000000,0.000000,1.000000,0.000000,0.819322,1.500000,0.000000,0.000000,0.000000,1.000000,0.000000,0.769322,1.700000,0.000000,0.000000,0.000000,1.000000
3,0.000000,1.024230,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.224230,-0.200000,0.000000,0.000000,0.000000,1.000000,0.000000,1.324230,-0.500000,0.000000,0.000000,0.000000,1.000000,0.000000,1.374230,-0.800000,0.000000,0.000000,0.000000,1.000000,0.000000,1.424230,-1.100000,0.000000,0.000000,0.000000,1.000000,0.000000,1.474230,-1.400000,0.000000,0.000000,0.000000,1.000000,0.000000,1.350000,-1.550000,0.000000,0.000000,0.000000,1.000000,0.150000,1.650000,-1.350000,0.000000,0.000000,0.000000,1.000000,-0.150000,1.650000,-1.350000,0.000000,0.000000,0.000000,1.000000,0.350000,1.300000,-0.700000,0.000000,0.000000,0.000000,1.000000,0.400000,0.800000,-0.650000,0.000000,0.000000,0.000000,1.000000,0.400000,0.300000,-0.600000,0.000000,0.000000,0.000000,1.000000,0.400000,0.066384,-0.580000,0.000000,0.000000,0.000000,1.000000,-0.350000,1.300000,-0.700000,0.000000,0.000000,0.000000,1.000000,-0.400000,0.800000,-0.650000,0.000000,0.000000,0.000000,1.000000,-0.400000,0.300000,-0.600000,0.000000,0.000000,0.000000,1.000000,-0.400000,0.066384,-0.580000,0.000000,0.000000,0.000000,1.000000,0.350000,1.100000,0.300000,0.000000,0.000000,0.000000,1.000000,0.350000,0.600000,0.400000,0.000000,0.000000,0.000000,1.000000,0.300000,0.200000,0.200000,0.000000,0.000000,0.000000,1.000000,0.300000,0.066384,0.080000,0.000000,0.000000,0.000000,1.000000,-0.350000,1.100000,0.300000,0.000000,0.000000,0.000000,1.000000,-0.350000,0.600000,0.400000,0.000000,0.000000,0.000000,1.000000,-0.300000,0.200000,0.200000,0.000000,0.000000,0.000000,1.000000,-0.300000,0.066384,0.080000,0.000000,0.000000,0.000000,1.000000,0.000000,1.129472,0.500000,0.000000,0.000000,0.000000,1.000000,0.000000,1.029472,0.900000,0.000000,0.000000,0.000000,1.000000,0.000000,0.929472,1.250000,0.000000,0.000000,0.000000,1.000000,0.000000,0.829472,1.500000,0.000000,0.000000,0.000000,1.000000,0.000000,0.779472,1.700000,0.000000,0.000000,0.000000,1.000000
4,0.000000,1.037264,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.237264,-0.200000,0.000000,0.000000,0.000000,1.000000,0.000000,1.337264,-0.500000,0.000000,0.000000,0.000000,1.000000,0.000000,1.387264,-0.800000,0.000000,0.000000,0.000000,1.000000,0.000000,1.437264,-1.100000,0.000000,0.000000,0.000000,1.000000,0.000000,1.487264,-1.400000,0.000000,0.000000,0.000000,1.000000,0.000000,1.350000,-1.550000,0.000000,0.000000,0.000000,1.000000,0.150000,1.650000,-1.350000,0.000000,0.000000,0.000000,1.000000,-0.150000,1.650000,-1.350000,0.000000,0.000000,0.000000,1.000000,0.350000,1.300000,-0.700000,0.000000,0.000000,0.000000,1.000000,0.400000,0.800000,-0.650000,0.000000,0.000000,0.000000,1.000000,0.400000,0.300000,-0.600000,0.000000,0.000000,0.000000,1.000000,0.400000,0.076811,-0.580000,0.000000,0.000000,0.000000,1.000000,-0.350000,1.300000,-0.700000,0.000000,0.000000,0.000000,1.000000,-0.400000,0.800000,-0.650000,0.000000,0.000000,0.000000,1.000000,-0.400000,0.300000,-0.600000,0.000000,0.000000,0.000000,1.000000,-0.400000,0.076811,-0.580000,0.000000,0.000000,0.000000,1.000000,0.350000,1.100000,0.300000,0.000000,0.000000,0.000000,1.000000,0.350000,0.600000,0.400000,0.000000,0.000000,0.000000,1.000000,0.300000,0.200000,0.200000,0.000000,0.000000,0.000000,1.000000,0.300000,0.076811,0.080000,0.000000,0.000000,0.000000,1.000000,-0.350000,1.100000,0.300000,0.000000,0.000000,0.000000,1.000000,-0.350000,0.600000,0.400000,0.000000,0.000000,0.000000,1.000000,-0.300000,0.200000,0.200000,0.000000,0.000000,0.000000,1.000000,-0.300000,0.076811,0.080000,0.000000,0.000000,0.000000,1.000000,0.000000,1.139299,0.500000,0.000000,0.000000,0.000000,1.000000,0.000000,1.039299,0.900000,0.000000,0.000000,0.000000,1.000000,0.000000,0.939299,1.250000,0.000000,0.000000,0.000000,1.000000,0.000000,0.839299,1.500000,0.000000,0.000000,0.000000,1.000000,0.000000,0.789299,1.700000,0.000000,0.000000,0.000000,1.000000
5,0.000000,1.050263,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.250263,-0.200000,0.000000,0.000000,0.000000,1.000000,0.000000,1.350263,-0.500000,0.000000,0.000000,0.000000,1.000000,0.000000,1.400263,-0.800000,0.000000,0.000000,0.000000,1.000000,0.000000,1.450263,-1.100000,0.000000,0.000000,0.000000,1.000000,0.000000,1.500263,-1.400000,0.000000,0.000000,0.000000,1.000000,0.000000,1.350000,-1.550000,0.000000,0.000000,0.000000,1.000000,0.150000,1.650000,-1.350000,0.000000,0.000000,0.000000,1.000000,-0.150000,1.650000,-1.350000,0.000000,0.000000,0.000000,1.000000,0.350000,1.300000,-0.700000,0.000000,0.000000,0.000000,1.000000,0.400000,0.800000,-0.650000,0.000000,0.000000,0.000000,1.000000,0.400000,0.300000,-0.600000,0.000000,0.000000,0.000000,1.000000,0.400000,0.087210,-0.580000,0.000000,0.000000,0.000000,1.000000,-0.350000,1.300000,-0.700000,0.000000,0.000000,0.000000,1.000000,-0.400000,0.800000,-0.650000,0.000000,0.000000,0.000000,1.000000,-0.400000,0.300000,-0.600000,0.000000,0.000000,0.000000,1.000000,-0.400000,0.087210,-0.580000,0.000000,0.000000,0.000000,1.000000,0.350000,1.100000,0.300000,0.000000,0.000000,0.000000,1.000000,0.350000,0.600000,0.400000,0.000000,0.000000,0.000000,1.000000,0.300000,0.200000,0.200000,0.000000,0.000000,0.000000,1.000000,0.300000,0.087210,0.080000,0.000000,0.000000,0.000000,1.000000,-0.350000,1.100000,0.300000,0.000000,0.000000,0.000000,1.000000,-0.350000,0.600000,0.400000,0.000000,0.000000,0.000000,1.000000,-0.300000,0.200000,0.200000,0.000000,0.000000,0.000000,1.000000,-0.300000,0.087210,0.080000,0.000000,0.000000,0.000000,1.000000,0.000000,1.148695,0.500000,0.000000,0.000000,0.000000,1.000000,0.000000,1.048695,0.900000,0.000000,0.000000,0.000000,1.000000,0.000000,0.948695,1.250000,0.000000,0.000000,0.000000,1.000000,0.000000,0.848695,1.500000,0.000000,0.000000,0.000000,1.000000,0.000000,0.798695,1.700000,0.000000,0.000000,0.000000,1.000000
6,0.000000,1.063217,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.263217,-0.200000,0.000000,0.000000,0.000000,1.000000,0.000000,1.363217,-0.500000,0.000000,0.000000,0.000000,1.000000,0.000000,1.413217,-0.800000,0.000000,0.000000,0.000000,1.000000,0.000000,1.463217,-1.100000,0.000000,0.000000,0.000000,1.000000,0.000000,1.513217,-1.400000,0.000000,0.000000,0.000000,1.000000,0.000000,1.350000,-1.550000,0.000000,0.000000,0.000000,1.000000,0.150000,1.650000,-1.350000,0.000000,0.000000,0.000000,1.000000,-0.150000,1.650000,-1.350000,0.000000,0.000000,0.000000,1.000000,0.350000,1.300000,-0.700000,0.000000,0.000000,0.000000,1.000000,0.400000,0.800000,-0.650000,0.000000,0.000000,0.000000,1.000000,0.400000,0.300000,-0.600000,0.000000,0.000000,0.000000,1.000000,0.400000,0.097574,-0.580000,0.000000,0.000000,0.000000,1.000000,-0.350000,1.300000,-0.700000,0.000000,0.000000,0.000000,1.000000,-0.400000,0.800000,-0.650000,0.000000,0.000000,0.000000,1.000000,-0.400000,0.300000,-0.600000,0.000000,0.000000,0.000000,1.000000,-0.400000,0.097574,-0.580000,0.000000,0.000000,0.000000,1.000000,0.350000,1.100000,0.300000,0.000000,0.000000,0.000000,1.000000,0.350000,0.600000,0.400000,0.000000,0.000000,0.000000,1.000000,0.300000,0.200000,0.200000,0.000000,0.000000,0.000000,1.000000,0.300000,0.097574,0.080000,0.000000,0.000000,0.000000,1.000000,-0.350000,1.100000,0.300000,0.000000,0.000000,0.000000,1.000000,-0.350000,0.600000,0.400000,0.000000,0.000000,0.000000,1.000000,-0.300000,0.200000,0.200000,0.000000,0.000000,0.000000,1.000000,-0.300000,0.097574,0.080000,0.000000,0.000000,0.000000,1.000000,0.000000,1.157558,0.500000,0.000000,0.000000,0.000000,1.000000,0.000000,1.057558,0.900000,0.000000,0.000000,0.000000,1.000000,0.000000,0.957558,1.250000,0.000000,0.000000,0.000000,1.000000,0.000000,0.857558,1.500000,0.000000,0.000000,0.000000,1.000000,0.000000,0.807558,1.700000,0.000000,0.000000,0.000000,1.000000
7,0.000000,1.076118,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.276118,-0.200000,0.000000,0.000000,0.000000,1.000000,0.000000,1.376118,-0.500000,0.000000,0.000000,0.000000,1.000000,0.000000,1.426118,-0.800000,0.000000,0.000000,0.000000,1.000000,0.000000,1.476118,-1.100000,0.000000,0.000000,0.000000,1.000000,0.000000,1.526118,-1.400000,0.000000,0.000000,0.000000,1.000000,0.000000,1.350000,-1.550000,0.000000,0.000000,0.000000,1.000000,0.150000,1.650000,-1.350000,0.000000,0.000000,0.000000,1.000000,-0.150000,1.650000,-1.350000,0.000000,0.000000,0.000000,1.000000,0.350000,1.300000,-0.700000,0.000000,0.000000,0.000000,1.000000,0.400000,0.800000,-0.650000,0.000000,0.000000,0.000000,1.000000,0.400000,0.300000,-0.600000,0.000000,0.000000,0.000000,1.000000,0.400000,0.107894,-0.580000,0.000000,0.000000,0.000000,1.000000,-0.350000,1.300000,-0.700000,0.000000,0.000000,0.000000,1.000000,-0.400000,0.800000,-0.650000,0.000000,0.000000,0.000000,1.000000,-0.400000,0.300000,-0.600000,0.000000,0.000000,0.000000,1.000000,-0.400000,0.107894,-0.580000,0.000000,0.000000,0.000000,1.000000,0.350000,1.100000,0.300000,0.000000,0.000000,0.000000,1.000000,0.350000,0.600000,0.400000,0.000000,0.000000,0.000000,1.000000,0.300000,0.200000,0.200000,0.000000,0.000000,0.000000,1.000000,0.300000,0.107894,0.080000,0.000000,0.000000,0.000000,1.000000,-0.350000,1.100000,0.300000,0.000000,0.000000,0.000000,1.000000,-0.350000,0.600000,0.400000,0.000000,0.000000,0.000000,1.000000,-0.300000,0.200000,0.200000,0.000000,0.000000,0.000000,1.000000,-0.300000,0.107894,0.080000,0.000000,0.000000,0.000000,1.000000,0.000000,1.165791,0.500000,0.000000,0.000000,0.000000,1.000000,0.000000,1.065791,0.900000,0.000000,0.000000,0.000000,1.000000,0.000000,0.965791,1.250000,0.000000,0.000000,0.000000,1.000000,0.000000,0.865791,1.500000,0.000000,0.000000,0.000000,1.000000,0.000000,0.815791,1.700000,0.000000,0.000000,0.000000,1.000000
8,0.000000,1.088956,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.288956,-0.200000,0.000000,0.000000,0.000000,1.000000,0.000000,1.388956,-0.500000,0.000000,0.000000,0.000000,1.000000,0.000000,1.438956,-0.800000,0.000000,0.000000,0.000000,1.000000,0.000000,1.488956,-1.100000,0.000000,0.000000,0.000000,1.000000,0.000000,1.538956,-1.400000,0.000000,0.000000,0.000000,1.000000,0.000000,1.350000,-1.550000,0.000000,0.000000,0.000000,1.000000,0.150000,1.650000,-1.350000,0.000000,0.000000,0.000000,1.000000,-0.150000,1.650000,-1.350000,0.000000,0.000000,0.000000,1.000000,0.350000,1.300000,-0.700000,0.000000,0.000000,0.000000,1.000000,0.400000,0.800000,-0.650000,0.000000,0.000000,0.000000,1.000000,0.400000,0.300000,-0.600000,0.000000,0.000000,0.000000,1.000000,0.400000,0.118165,-0.580000,0.000000,0.000000,0.000000,1.000000,-0.350000,1.300000,-0.700000,0.000000,0.000000,0.000000,1.000000,-0.400000,0.800000,-0.650000,0.000000,0.000000,0.000000,1.000000,-0.400000,0.300000,-0.600000,0.000000,0.000000,0.000000,1.000000,-0.400000,0.118165,-0.580000,0.000000,0.000000,0.000000,1.000000,0.350000,1.100000,0.300000,0.000000,0.000000,0.000000,1.000000,0.350000,0.600000,0.400000,0.000000,0.000000,0.000000,1.000000,0.300000,0.200000,0.200000,0.000000,0.000000,0.000000,1.000000,0.300000,0.118165,0.080000,0.000000,0.000000,0.000000,1.000000,-0.350000,1.100000,0.300000,0.000000,0.000000,0.000000,1.000000,-0.350000,0.600000,0.400000,0.000000,0.000000,0.000000,1.000000,-0.300000,0.200000,0.200000,0.000000,0.000000,0.000000,1.000000,-0.300000,0.118165,0.080000,0.000000,0.000000,0.000000,1.000000,0.000000,1.173302,0.500000,0.000000,0.000000,0.000000,1.000000,0.000000,1.073302,0.900000,0.000000,0.000000,0.000000,1.000000,0.000000,0.973302,1.250000,0.000000,0.000000,0.000000,1.000000,0.000000,0.873302,1.500000,0.000000,0.000000,0.000000,1.000000,0.000000,0.823302,1.700000,0.000000,0.000000,0.000000,1.000000
9,0.000000,1.101723,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.301723,-0.200000,0.000000,0.000000,0.000000,1.000000,0.000000,1.401723,-0.500000,0.000000,0.000000,0.000000,1.000000,0.000000,1.451723,-0.800000,0.000000,0.000000,0.000000,1.000000,0.000000,1.501723,-1.100000,0.000000,0.000000,0.000000,1.000000,0.000000,1.551723,-1.400000,0.000000,0.000000,0.000000,1.000000,0.000000,1.350000,-1.550000,0.000000,0.000000,0.000000,1.000000,0.150000,1.650000,-1.350000,0.000000,0.000000,0.000000,1.000000,-0.150000,1.650000,-1.350000,0.000000,0.000000,0.000000,1.000000,0.350000,1.300000,-0.700000,0.000000,0.000000,0.000000,1.000000,0.400000,0.800000,-0.650000,0.000000,0.000000,0.000000,1.000000,0.400000,0.300000,-0.600000,0.000000,0.000000,0.000000,1.000000,0.400000,0.128378,-0.580000,0.000000,0.000000,0.000000,1.000000,-0.350000,1.300000,-0.700000,0.000000,0.000000,0.000000,1.000000,-0.400000,0.800000,-0.650000,0.000000,0.000000,0.000000,1.000000,-0.400000,0.300000,-0.600000,0.000000,0.000000,0.000000,1.000000,-0.400000,0.128378,-0.580000,0.000000,0.000000,0.000000,1.000000,0.350000,1.100000,0.300000,0.000000,0.000000,0.000000,1.000000,0.350000,0.600000,0.400000,0.000000,0.000000,0.000000,1.000000,0.300000,0.200000,0.200000,0.000000,0.000000,0.000000,1.000000,0.300000,0.128378,0.080000,0.000000,0.000000,0.000000,1.000000,-0.350000,1.100000,0.300000,0.000000,0.000000,0.000000,1.000000,-0.350000,0.600000,0.400000,0.000000,0.000000,0.000000,1.000000,-0.300000,0.200000,0.200000,0.000000,0.000000,0.000000,1.000000,-0.300000,0.128378,0.080000,0.000000,0.000000,0.000000,1.000000,0.000000,1.180011,0.500000,0.000000,0.000000,0.000000,1.000000,0.000000,1.080011,0.900000,0.000000,0.000000,0.000000,1.000000,0.000000,0.980011,1.250000,0.000000,0.000000,0.000000,1.000000,0.000000,0.880011,1.500000,0.000000,0.000000,0.000000,1.000000,0.000000,0.830011,1.700000,0.000000,0.000000,0.000000,1.000000
